order_id,item_id,item_name,category,quantity,unit_price,line_total
9433,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9433,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9433,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9433,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9433,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9433,M022,Baklava Cheesecake,Dessert,2,8.5,17.0
9433,M026,House Red / White (glass),Drink,1,8.0,8.0
9434,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
9434,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9434,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9434,M016,Brasserie Moussaka,Main,1,17.5,17.5
9434,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9434,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9434,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9434,M032,Coffee,Drink,1,3.5,3.5
9435,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9435,M017,"Signature Burger, Aged Cheddar",Main,2,16.0,32.0
9435,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9435,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9435,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9435,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9435,M019,Greek Salad,Side,1,5.5,5.5
9435,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9435,M026,House Red / White (glass),Drink,1,8.0,8.0
9435,M027,Negroni,Drink,1,11.0,11.0
9435,M029,Craft Beer,Drink,1,6.5,6.5
9436,M004,Ox Cheek Croquettes,Starter,2,9.5,19.0
9436,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9436,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9436,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9436,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9436,M015,Wild Mushroom Risotto (v),Main,2,16.5,33.0
9436,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9436,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9436,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9436,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9436,M030,Espresso Martini,Drink,2,11.5,23.0
9436,M028,Aperol Spritz,Drink,1,10.5,10.5
9436,M026,House Red / White (glass),Drink,1,8.0,8.0
9436,M029,Craft Beer,Drink,1,6.5,6.5
9437,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9437,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9437,M019,Greek Salad,Side,1,5.5,5.5
9437,M022,Baklava Cheesecake,Dessert,3,8.5,25.5
9437,M025,Affogato,Dessert,2,6.5,13.0
9437,M029,Craft Beer,Drink,2,6.5,13.0
9437,M026,House Red / White (glass),Drink,2,8.0,16.0
9437,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9438,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9438,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
9438,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9438,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9438,M029,Craft Beer,Drink,1,6.5,6.5
9439,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9439,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9439,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
9439,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9439,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9439,M023,Dark Chocolate Fondant,Dessert,2,9.0,18.0
9439,M029,Craft Beer,Drink,2,6.5,13.0
9439,M032,Coffee,Drink,1,3.5,3.5
9440,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9440,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9440,M016,Brasserie Moussaka,Main,1,17.5,17.5
9440,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9440,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
9440,M028,Aperol Spritz,Drink,3,10.5,31.5
9440,M026,House Red / White (glass),Drink,2,8.0,16.0
9441,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9441,M019,Greek Salad,Side,1,5.5,5.5
9441,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9441,M029,Craft Beer,Drink,3,6.5,19.5
9441,M030,Espresso Martini,Drink,2,11.5,23.0
9441,M032,Coffee,Drink,1,3.5,3.5
9441,M026,House Red / White (glass),Drink,1,8.0,8.0
9442,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9442,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
9442,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9442,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9442,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9442,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
9442,M021,"Sauteed Spinach, Garlic",Side,2,5.0,10.0
9442,M030,Espresso Martini,Drink,2,11.5,23.0
9442,M032,Coffee,Drink,1,3.5,3.5
9442,M026,House Red / White (glass),Drink,1,8.0,8.0
9442,M027,Negroni,Drink,1,11.0,11.0
9442,M029,Craft Beer,Drink,1,6.5,6.5
9442,M028,Aperol Spritz,Drink,1,10.5,10.5
9443,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9443,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9443,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9443,M026,House Red / White (glass),Drink,1,8.0,8.0
9443,M032,Coffee,Drink,1,3.5,3.5
9443,M029,Craft Beer,Drink,1,6.5,6.5
9444,M003,King Prawn Saganaki,Starter,2,11.0,22.0
9444,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9444,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9444,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9444,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9444,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9444,M016,Brasserie Moussaka,Main,1,17.5,17.5
9444,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9444,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9444,M019,Greek Salad,Side,1,5.5,5.5
9444,M024,Citrus Olive Oil Cake,Dessert,2,7.5,15.0
9444,M032,Coffee,Drink,2,3.5,7.0
9444,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9444,M030,Espresso Martini,Drink,1,11.5,11.5
9445,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9445,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9445,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9445,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9445,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9445,M030,Espresso Martini,Drink,2,11.5,23.0
9445,M029,Craft Beer,Drink,1,6.5,6.5
9446,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9446,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
9446,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9446,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9446,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9446,M031,Soft Drink / Juice,Drink,3,3.5,10.5
9447,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9447,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
9447,M011,Whole Grilled Sea Bass,Main,2,26.0,52.0
9447,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9447,M023,Dark Chocolate Fondant,Dessert,2,9.0,18.0
9447,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9447,M032,Coffee,Drink,1,3.5,3.5
9448,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9448,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9448,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9448,M019,Greek Salad,Side,1,5.5,5.5
9448,M027,Negroni,Drink,1,11.0,11.0
9448,M029,Craft Beer,Drink,1,6.5,6.5
9449,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9449,M030,Espresso Martini,Drink,1,11.5,11.5
9450,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9450,M016,Brasserie Moussaka,Main,1,17.5,17.5
9450,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9450,M026,House Red / White (glass),Drink,1,8.0,8.0
9451,M005,"Burrata, Heritage Tomato",Starter,2,10.5,21.0
9451,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9451,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9452,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9452,M016,Brasserie Moussaka,Main,2,17.5,35.0
9452,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9452,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9452,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9452,M028,Aperol Spritz,Drink,3,10.5,31.5
9452,M027,Negroni,Drink,1,11.0,11.0
9452,M029,Craft Beer,Drink,1,6.5,6.5
9453,M002,"Grilled Octopus, Salsa Verde",Starter,2,12.5,25.0
9453,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9453,M016,Brasserie Moussaka,Main,1,17.5,17.5
9453,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9453,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9453,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9453,M021,"Sauteed Spinach, Garlic",Side,3,5.0,15.0
9453,M019,Greek Salad,Side,1,5.5,5.5
9453,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9453,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9453,M027,Negroni,Drink,2,11.0,22.0
9453,M026,House Red / White (glass),Drink,1,8.0,8.0
9453,M029,Craft Beer,Drink,1,6.5,6.5
9454,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9454,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9454,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9454,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
9454,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
9454,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9454,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
9454,M032,Coffee,Drink,2,3.5,7.0
9454,M027,Negroni,Drink,1,11.0,11.0
9454,M026,House Red / White (glass),Drink,1,8.0,8.0
9455,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9455,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9455,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9455,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9455,M029,Craft Beer,Drink,1,6.5,6.5
9456,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9456,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9456,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9456,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
9456,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9456,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9456,M019,Greek Salad,Side,1,5.5,5.5
9456,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9456,M026,House Red / White (glass),Drink,1,8.0,8.0
9456,M029,Craft Beer,Drink,1,6.5,6.5
9457,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9457,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9457,M016,Brasserie Moussaka,Main,1,17.5,17.5
9457,M019,Greek Salad,Side,2,5.5,11.0
9457,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9457,M030,Espresso Martini,Drink,2,11.5,23.0
9457,M027,Negroni,Drink,1,11.0,11.0
9457,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9458,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9458,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9458,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9458,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9458,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9458,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9458,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9458,M029,Craft Beer,Drink,1,6.5,6.5
9458,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9458,M026,House Red / White (glass),Drink,1,8.0,8.0
9459,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9459,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9459,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9460,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9460,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9460,M015,Wild Mushroom Risotto (v),Main,3,16.5,49.5
9460,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9460,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9460,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9460,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
9460,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9460,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9460,M026,House Red / White (glass),Drink,3,8.0,24.0
9460,M032,Coffee,Drink,1,3.5,3.5
9461,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9461,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
9461,M017,"Signature Burger, Aged Cheddar",Main,2,16.0,32.0
9461,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
9461,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9461,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9461,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9461,M027,Negroni,Drink,4,11.0,44.0
9461,M026,House Red / White (glass),Drink,2,8.0,16.0
9461,M028,Aperol Spritz,Drink,1,10.5,10.5
9461,M029,Craft Beer,Drink,1,6.5,6.5
9461,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9461,M032,Coffee,Drink,1,3.5,3.5
9461,M030,Espresso Martini,Drink,1,11.5,11.5
9462,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9462,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9462,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9462,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9462,M019,Greek Salad,Side,2,5.5,11.0
9462,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9462,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9462,M030,Espresso Martini,Drink,1,11.5,11.5
9462,M029,Craft Beer,Drink,1,6.5,6.5
9463,M006,"Soupe de Poisson, Rouille",Starter,2,8.0,16.0
9463,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9463,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
9463,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9463,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
9463,M025,Affogato,Dessert,1,6.5,6.5
9463,M026,House Red / White (glass),Drink,3,8.0,24.0
9463,M029,Craft Beer,Drink,3,6.5,19.5
9463,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9463,M030,Espresso Martini,Drink,1,11.5,11.5
9463,M032,Coffee,Drink,1,3.5,3.5
9463,M028,Aperol Spritz,Drink,1,10.5,10.5
9464,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9464,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9464,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9465,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
9465,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9465,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9465,M025,Affogato,Dessert,1,6.5,6.5
9465,M030,Espresso Martini,Drink,2,11.5,23.0
9465,M029,Craft Beer,Drink,1,6.5,6.5
9465,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9465,M026,House Red / White (glass),Drink,1,8.0,8.0
9465,M032,Coffee,Drink,1,3.5,3.5
9466,M017,"Signature Burger, Aged Cheddar",Main,3,16.0,48.0
9466,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9466,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9466,M026,House Red / White (glass),Drink,1,8.0,8.0
9467,M004,Ox Cheek Croquettes,Starter,2,9.5,19.0
9467,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9467,M005,"Burrata, Heritage Tomato",Starter,1,10.5,10.5
9467,M011,Whole Grilled Sea Bass,Main,2,26.0,52.0
9467,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9467,M018,Triple-Cooked Chips,Side,2,5.5,11.0
9467,M019,Greek Salad,Side,1,5.5,5.5
9467,M022,Baklava Cheesecake,Dessert,2,8.5,17.0
9467,M030,Espresso Martini,Drink,2,11.5,23.0
9467,M027,Negroni,Drink,1,11.0,11.0
9467,M029,Craft Beer,Drink,1,6.5,6.5
9468,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9468,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
9468,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9468,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9468,M018,Triple-Cooked Chips,Side,2,5.5,11.0
9468,M025,Affogato,Dessert,1,6.5,6.5
9469,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9469,M006,"Soupe de Poisson, Rouille",Starter,1,8.0,8.0
9469,M012,Pan-Seared Dover Sole,Main,1,29.0,29.0
9469,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9469,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9469,M025,Affogato,Dessert,1,6.5,6.5
9469,M029,Craft Beer,Drink,1,6.5,6.5
9470,M007,"Charred Flatbread, Tzatziki",Starter,2,6.5,13.0
9470,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9470,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9470,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
9470,M019,Greek Salad,Side,1,5.5,5.5
9470,M026,House Red / White (glass),Drink,1,8.0,8.0
9471,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9471,M022,Baklava Cheesecake,Dessert,2,8.5,17.0
9471,M025,Affogato,Dessert,1,6.5,6.5
9471,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9471,M032,Coffee,Drink,1,3.5,3.5
9471,M030,Espresso Martini,Drink,1,11.5,11.5
9472,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9472,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9472,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9472,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9472,M032,Coffee,Drink,1,3.5,3.5
9472,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9473,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9473,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9473,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9473,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9473,M026,House Red / White (glass),Drink,1,8.0,8.0
9474,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9474,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,2,22.0,44.0
9474,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9474,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9474,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9475,M002,"Grilled Octopus, Salsa Verde",Starter,1,12.5,12.5
9475,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9475,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9475,M016,Brasserie Moussaka,Main,1,17.5,17.5
9475,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9475,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9475,M029,Craft Beer,Drink,1,6.5,6.5
9475,M026,House Red / White (glass),Drink,1,8.0,8.0
9475,M030,Espresso Martini,Drink,1,11.5,11.5
9476,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9476,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9476,M027,Negroni,Drink,1,11.0,11.0
9476,M026,House Red / White (glass),Drink,1,8.0,8.0
9476,M029,Craft Beer,Drink,1,6.5,6.5
9477,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9477,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9477,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9477,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9477,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9478,M013,Corn-Fed Chicken Supreme,Main,2,19.5,39.0
9478,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
9478,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9478,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9478,M020,Charred Tenderstem Broccoli,Side,1,5.5,5.5
9478,M026,House Red / White (glass),Drink,4,8.0,32.0
9478,M027,Negroni,Drink,1,11.0,11.0
9479,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9479,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9479,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9479,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9479,M020,Charred Tenderstem Broccoli,Side,2,5.5,11.0
9479,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9479,M030,Espresso Martini,Drink,1,11.5,11.5
9479,M032,Coffee,Drink,1,3.5,3.5
9480,M005,"Burrata, Heritage Tomato",Starter,2,10.5,21.0
9480,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9480,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9480,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9480,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9480,M018,Triple-Cooked Chips,Side,3,5.5,16.5
9480,M026,House Red / White (glass),Drink,3,8.0,24.0
9480,M028,Aperol Spritz,Drink,3,10.5,31.5
9480,M029,Craft Beer,Drink,2,6.5,13.0
9480,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9481,M001,Whipped Feta & Hot Honey,Starter,2,8.5,17.0
9481,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9481,M013,Corn-Fed Chicken Supreme,Main,1,19.5,19.5
9481,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9481,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9481,M019,Greek Salad,Side,1,5.5,5.5
9481,M025,Affogato,Dessert,1,6.5,6.5
9481,M032,Coffee,Drink,2,3.5,7.0
9481,M029,Craft Beer,Drink,2,6.5,13.0
9481,M028,Aperol Spritz,Drink,1,10.5,10.5
9481,M030,Espresso Martini,Drink,1,11.5,11.5
9481,M026,House Red / White (glass),Drink,1,8.0,8.0
9482,M001,Whipped Feta & Hot Honey,Starter,1,8.5,8.5
9482,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9482,M013,Corn-Fed Chicken Supreme,Main,2,19.5,39.0
9482,M010,Cote de Boeuf (for two),Main,2,62.0,124.0
9482,M015,Wild Mushroom Risotto (v),Main,1,16.5,16.5
9482,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9482,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9482,M016,Brasserie Moussaka,Main,1,17.5,17.5
9482,M019,Greek Salad,Side,1,5.5,5.5
9482,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9482,M022,Baklava Cheesecake,Dessert,2,8.5,17.0
9482,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9482,M030,Espresso Martini,Drink,2,11.5,23.0
9482,M026,House Red / White (glass),Drink,1,8.0,8.0
9482,M031,Soft Drink / Juice,Drink,1,3.5,3.5
9482,M029,Craft Beer,Drink,1,6.5,6.5
9483,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9483,M025,Affogato,Dessert,1,6.5,6.5
9483,M029,Craft Beer,Drink,1,6.5,6.5
9484,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9484,M014,Grilled Squid Linguine,Main,1,18.0,18.0
9484,M019,Greek Salad,Side,1,5.5,5.5
9484,M029,Craft Beer,Drink,1,6.5,6.5
9484,M028,Aperol Spritz,Drink,1,10.5,10.5
9484,M026,House Red / White (glass),Drink,1,8.0,8.0
9485,M011,Whole Grilled Sea Bass,Main,2,26.0,52.0
9485,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
9485,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9485,M023,Dark Chocolate Fondant,Dessert,1,9.0,9.0
9485,M029,Craft Beer,Drink,1,6.5,6.5
9486,M004,Ox Cheek Croquettes,Starter,1,9.5,9.5
9486,M013,Corn-Fed Chicken Supreme,Main,2,19.5,39.0
9486,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9486,M008,"Lamb Chops, Salsa Verde",Main,2,24.0,48.0
9486,M017,"Signature Burger, Aged Cheddar",Main,1,16.0,16.0
9486,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9486,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9486,M021,"Sauteed Spinach, Garlic",Side,1,5.0,5.0
9486,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9486,M031,Soft Drink / Juice,Drink,2,3.5,7.0
9486,M026,House Red / White (glass),Drink,1,8.0,8.0
9486,M029,Craft Beer,Drink,1,6.5,6.5
9487,M002,"Grilled Octopus, Salsa Verde",Starter,2,12.5,25.0
9487,M003,King Prawn Saganaki,Starter,1,11.0,11.0
9487,M014,Grilled Squid Linguine,Main,2,18.0,36.0
9487,M008,"Lamb Chops, Salsa Verde",Main,1,24.0,24.0
9487,M016,Brasserie Moussaka,Main,1,17.5,17.5
9487,M010,Cote de Boeuf (for two),Main,1,62.0,62.0
9487,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9487,M018,Triple-Cooked Chips,Side,1,5.5,5.5
9487,M022,Baklava Cheesecake,Dessert,1,8.5,8.5
9487,M024,Citrus Olive Oil Cake,Dessert,1,7.5,7.5
9487,M027,Negroni,Drink,3,11.0,33.0
9488,M007,"Charred Flatbread, Tzatziki",Starter,1,6.5,6.5
9488,M009,"Slow-Cooked Ox Cheek, Celeriac",Main,1,22.0,22.0
9488,M011,Whole Grilled Sea Bass,Main,1,26.0,26.0
9488,M018,Triple-Cooked Chips,Side,1,5.5,5.5
