order_id,date,day_part,hour,time,party_size,service_type,event_name,revenue
7640,2026-05-20,Dinner,20,20:04,4,Takeaway,,220.0
7641,2026-05-20,Dinner,17,17:42,4,Dine-in,,272.5
7642,2026-05-20,Dinner,17,17:38,6,Takeaway,,306.5
7643,2026-05-20,Dinner,21,21:31,1,Takeaway,,0.0
7644,2026-05-20,Dinner,18,18:11,2,Dine-in,,226.0
7645,2026-05-20,Dinner,19,19:01,2,Takeaway,,128.5
7646,2026-05-20,Dinner,18,18:31,1,Dine-in,,21.5
7647,2026-05-20,Dinner,20,20:21,2,Dine-in,,58.0
7648,2026-05-20,Dinner,21,21:17,2,Dine-in,,98.5
7649,2026-05-20,Dinner,20,20:01,4,Dine-in,,224.5
7650,2026-05-20,Dinner,20,20:29,1,Dine-in,,64.0
7651,2026-05-20,Lunch,14,14:07,2,Takeaway,,117.5
7652,2026-05-20,Lunch,13,13:59,3,Dine-in,,86.5
7653,2026-05-20,Lunch,12,12:29,4,Dine-in,,200.0
7654,2026-05-20,Lunch,14,14:29,3,Dine-in,,121.5
7655,2026-05-20,Lunch,12,12:32,4,Dine-in,,259.5
7656,2026-05-20,Lunch,13,13:41,5,Dine-in,,228.0
7657,2026-05-21,Dinner,21,21:32,5,Dine-in,,329.0
7658,2026-05-21,Dinner,18,18:30,2,Dine-in,,82.0
7659,2026-05-21,Dinner,19,19:45,2,Dine-in,,50.5
7660,2026-05-21,Dinner,20,20:03,2,Dine-in,,72.5
7661,2026-05-21,Dinner,18,18:11,5,Takeaway,,252.0
7662,2026-05-21,Dinner,18,18:34,2,Dine-in,,69.0
7663,2026-05-21,Dinner,20,20:55,2,Dine-in,,47.5
7664,2026-05-21,Dinner,19,19:12,3,Dine-in,,198.5
7665,2026-05-21,Dinner,20,20:01,3,Dine-in,,60.0
7666,2026-05-21,Dinner,18,18:44,4,Dine-in,,163.5
7667,2026-05-21,Dinner,17,17:58,2,Dine-in,,56.0
7668,2026-05-21,Dinner,20,20:59,1,Takeaway,,51.5
7669,2026-05-21,Dinner,19,19:43,2,Dine-in,,64.0
7670,2026-05-21,Dinner,18,18:10,2,Dine-in,,53.0
7671,2026-05-21,Dinner,21,21:04,2,Dine-in,,55.0
7672,2026-05-21,Dinner,19,19:04,1,Dine-in,,39.0
7673,2026-05-21,Dinner,19,19:36,4,Dine-in,,181.0
7674,2026-05-21,Dinner,17,17:56,2,Takeaway,,37.5
7675,2026-05-21,Lunch,12,12:11,2,Dine-in,,129.0
7676,2026-05-21,Lunch,13,13:33,2,Dine-in,,46.5
7677,2026-05-21,Lunch,12,12:35,2,Takeaway,,61.5
7678,2026-05-21,Lunch,13,13:42,2,Dine-in,,45.0
7679,2026-05-21,Lunch,13,13:47,2,Dine-in,,73.0
7680,2026-05-21,Lunch,14,14:02,1,Dine-in,,17.5
7681,2026-05-21,Lunch,13,13:31,3,Dine-in,,207.0
7682,2026-05-21,Lunch,14,14:39,3,Dine-in,,183.5
7683,2026-05-21,Lunch,13,13:02,5,Dine-in,,336.5
7684,2026-05-22,Dinner,19,19:47,1,Dine-in,,12.0
7685,2026-05-22,Dinner,18,18:45,2,Dine-in,,47.0
7686,2026-05-22,Dinner,18,18:35,2,Dine-in,,75.5
7687,2026-05-22,Dinner,20,20:44,3,Dine-in,,155.0
7688,2026-05-22,Dinner,17,17:59,2,Dine-in,,81.0
7689,2026-05-22,Dinner,21,21:27,1,Dine-in,,46.0
7690,2026-05-22,Dinner,18,18:02,5,Dine-in,,293.5
7691,2026-05-22,Dinner,19,19:11,5,Dine-in,,254.0
7692,2026-05-22,Dinner,19,19:28,6,Dine-in,,188.5
7693,2026-05-22,Dinner,21,21:23,4,Dine-in,,166.0
7694,2026-05-22,Dinner,18,18:53,4,Dine-in,,178.0
7695,2026-05-22,Dinner,20,20:40,4,Dine-in,,242.0
7696,2026-05-22,Dinner,20,20:30,2,Dine-in,,85.0
7697,2026-05-22,Dinner,19,19:27,2,Dine-in,,52.5
7698,2026-05-22,Dinner,19,19:12,2,Dine-in,,44.0
7699,2026-05-22,Dinner,20,20:28,3,Dine-in,,50.0
7700,2026-05-22,Dinner,20,20:25,4,Dine-in,,297.0
7701,2026-05-22,Dinner,20,20:55,1,Dine-in,,61.5
7702,2026-05-22,Dinner,20,20:31,2,Dine-in,,124.0
7703,2026-05-22,Dinner,17,17:46,2,Dine-in,,63.0
7704,2026-05-22,Dinner,19,19:45,3,Dine-in,,163.0
7705,2026-05-22,Dinner,18,18:04,2,Dine-in,,82.5
7706,2026-05-22,Dinner,18,18:17,2,Dine-in,,28.0
7707,2026-05-22,Dinner,21,21:20,3,Dine-in,,104.5
7708,2026-05-22,Dinner,21,21:38,3,Takeaway,,292.5
7709,2026-05-22,Late,22,22:37,5,Dine-in,,175.0
7710,2026-05-22,Late,22,22:16,1,Dine-in,,31.0
7711,2026-05-22,Late,22,22:14,3,Takeaway,,106.0
7712,2026-05-22,Lunch,12,12:15,2,Dine-in,,49.0
7713,2026-05-22,Lunch,12,12:13,4,Dine-in,,174.5
7714,2026-05-22,Lunch,13,13:00,3,Dine-in,,237.5
7715,2026-05-22,Lunch,13,13:42,2,Dine-in,,31.5
7716,2026-05-22,Lunch,13,13:01,3,Dine-in,,84.5
7717,2026-05-22,Lunch,13,13:54,2,Dine-in,,72.0
7718,2026-05-22,Lunch,13,13:32,3,Dine-in,,61.5
7719,2026-05-22,Lunch,12,12:28,1,Dine-in,,19.5
7720,2026-05-22,Lunch,13,13:57,4,Dine-in,,234.0
7721,2026-05-22,Lunch,14,14:04,2,Dine-in,,63.0
7722,2026-05-22,Lunch,14,14:38,2,Dine-in,,72.5
7723,2026-05-22,Lunch,13,13:01,2,Dine-in,,60.5
7724,2026-05-23,Dinner,19,19:54,2,Dine-in,,163.5
7725,2026-05-23,Dinner,21,21:43,5,Dine-in,,179.0
7726,2026-05-23,Dinner,21,21:19,4,Dine-in,,165.5
7727,2026-05-23,Dinner,20,20:41,4,Dine-in,,171.0
7728,2026-05-23,Dinner,18,18:12,2,Dine-in,,36.0
7729,2026-05-23,Dinner,20,20:13,2,Dine-in,,77.0
7730,2026-05-23,Dinner,19,19:49,4,Dine-in,,225.0
7731,2026-05-23,Dinner,17,17:50,3,Dine-in,,74.5
7732,2026-05-23,Dinner,18,18:07,5,Dine-in,,211.5
7733,2026-05-23,Dinner,18,18:25,4,Dine-in,,108.5
7734,2026-05-23,Dinner,21,21:29,2,Dine-in,,69.5
7735,2026-05-23,Dinner,17,17:40,3,Takeaway,,136.5
7736,2026-05-23,Dinner,19,19:02,1,Dine-in,,45.5
7737,2026-05-23,Dinner,19,19:16,2,Dine-in,,71.0
7738,2026-05-23,Dinner,19,19:48,4,Dine-in,,78.0
7739,2026-05-23,Dinner,21,21:20,2,Dine-in,,136.0
7740,2026-05-23,Dinner,18,18:44,1,Dine-in,,126.0
7741,2026-05-23,Dinner,19,19:04,2,Dine-in,,123.0
7742,2026-05-23,Dinner,17,17:51,2,Dine-in,,83.0
7743,2026-05-23,Dinner,21,21:32,3,Dine-in,,167.0
7744,2026-05-23,Dinner,20,20:23,1,Dine-in,,20.0
7745,2026-05-23,Dinner,21,21:32,5,Dine-in,,196.5
7746,2026-05-23,Dinner,17,17:45,3,Takeaway,,121.0
7747,2026-05-23,Dinner,19,19:07,1,Dine-in,,28.5
7748,2026-05-23,Dinner,18,18:25,4,Dine-in,,99.5
7749,2026-05-23,Dinner,18,18:54,2,Takeaway,,131.5
7750,2026-05-23,Late,22,22:59,2,Dine-in,,94.0
7751,2026-05-23,Late,22,22:21,3,Dine-in,,198.0
7752,2026-05-23,Late,22,22:16,2,Dine-in,,50.0
7753,2026-05-23,Late,22,22:46,2,Dine-in,,139.0
7754,2026-05-23,Late,23,23:14,2,Dine-in,,160.0
7755,2026-05-23,Lunch,12,12:26,6,Dine-in,,280.0
7756,2026-05-23,Lunch,12,12:56,2,Dine-in,,106.5
7757,2026-05-23,Lunch,12,12:53,6,Dine-in,,260.5
7758,2026-05-23,Lunch,14,14:25,2,Dine-in,,228.0
7759,2026-05-23,Lunch,14,14:26,2,Dine-in,,103.5
7760,2026-05-23,Lunch,12,12:31,2,Takeaway,,93.0
7761,2026-05-23,Lunch,12,12:05,2,Dine-in,,147.0
7762,2026-05-23,Lunch,13,13:19,5,Dine-in,,165.0
7763,2026-05-23,Lunch,13,13:46,5,Dine-in,,252.5
7764,2026-05-23,Lunch,13,13:08,5,Dine-in,,209.0
7765,2026-05-24,Dinner,17,17:51,5,Dine-in,,194.5
7766,2026-05-24,Dinner,19,19:58,4,Dine-in,,96.5
7767,2026-05-24,Dinner,17,17:42,1,Dine-in,,11.0
7768,2026-05-24,Dinner,18,18:08,3,Dine-in,,117.0
7769,2026-05-24,Dinner,18,18:13,4,Takeaway,,151.0
7770,2026-05-24,Dinner,20,20:34,5,Dine-in,,241.5
7771,2026-05-24,Dinner,21,21:00,1,Dine-in,,29.5
7772,2026-05-24,Dinner,21,21:03,3,Dine-in,,92.5
7773,2026-05-24,Dinner,20,20:34,5,Dine-in,,155.5
7774,2026-05-24,Dinner,18,18:37,2,Dine-in,,89.5
7775,2026-05-24,Dinner,19,19:42,2,Dine-in,,94.0
7776,2026-05-24,Dinner,19,19:42,2,Dine-in,,65.5
7777,2026-05-24,Dinner,21,21:26,2,Takeaway,,126.0
7778,2026-05-24,Dinner,18,18:56,4,Dine-in,,215.5
7779,2026-05-24,Dinner,19,19:04,2,Dine-in,,163.5
7780,2026-05-24,Dinner,18,18:02,2,Dine-in,,96.5
7781,2026-05-24,Dinner,19,19:12,4,Takeaway,,183.0
7782,2026-05-24,Dinner,19,19:26,5,Dine-in,,160.5
7783,2026-05-24,Dinner,19,19:07,3,Takeaway,,113.0
7784,2026-05-24,Dinner,18,18:33,2,Dine-in,,76.0
7785,2026-05-24,Dinner,18,18:27,2,Dine-in,,35.5
7786,2026-05-24,Lunch,13,13:48,6,Dine-in,,286.5
7787,2026-05-24,Lunch,14,14:26,4,Dine-in,,120.5
7788,2026-05-24,Lunch,12,12:36,2,Takeaway,,71.5
7789,2026-05-24,Lunch,13,13:10,3,Dine-in,,146.5
7790,2026-05-24,Lunch,14,14:33,2,Dine-in,,122.0
7791,2026-05-24,Lunch,13,13:12,2,Dine-in,,71.0
7792,2026-05-24,Lunch,14,14:37,2,Dine-in,,36.0
7793,2026-05-24,Lunch,14,14:03,2,Dine-in,,68.5
7794,2026-05-24,Lunch,14,14:00,3,Dine-in,,99.0
7795,2026-05-24,Lunch,12,12:54,3,Dine-in,,195.5
7796,2026-05-24,Lunch,13,13:25,1,Takeaway,,66.0
7797,2026-05-24,Lunch,13,13:07,2,Dine-in,,58.5
7798,2026-05-26,Dinner,18,18:52,2,Dine-in,,94.0
7799,2026-05-26,Dinner,20,20:25,5,Dine-in,,246.5
7800,2026-05-26,Dinner,21,21:25,1,Dine-in,,78.0
7801,2026-05-26,Dinner,18,18:39,2,Takeaway,,62.5
7802,2026-05-26,Dinner,19,19:38,2,Dine-in,,92.5
7803,2026-05-26,Dinner,20,20:54,4,Dine-in,,97.0
7804,2026-05-26,Dinner,20,20:06,4,Takeaway,,97.0
7805,2026-05-26,Dinner,18,18:34,1,Dine-in,,0.0
7806,2026-05-26,Dinner,19,19:40,2,Dine-in,,94.5
7807,2026-05-26,Dinner,18,18:41,2,Dine-in,,166.0
7808,2026-05-26,Dinner,17,17:43,6,Dine-in,,147.0
7809,2026-05-26,Dinner,18,18:51,4,Takeaway,,144.5
7810,2026-05-26,Dinner,18,18:26,5,Dine-in,,226.5
7811,2026-05-26,Dinner,19,19:25,2,Dine-in,,65.0
7812,2026-05-26,Dinner,21,21:34,2,Dine-in,,97.5
7813,2026-05-26,Lunch,12,12:21,5,Dine-in,,166.0
7814,2026-05-26,Lunch,13,13:45,2,Dine-in,,50.5
7815,2026-05-26,Lunch,14,14:30,1,Dine-in,,50.5
7816,2026-05-26,Lunch,12,12:05,2,Dine-in,,32.0
7817,2026-05-26,Lunch,13,13:52,2,Dine-in,,59.5
7818,2026-05-26,Lunch,14,14:18,2,Dine-in,,107.5
7819,2026-05-26,Lunch,12,12:48,4,Dine-in,,234.0
7820,2026-05-27,Dinner,19,19:53,1,Dine-in,,18.0
7821,2026-05-27,Dinner,20,20:08,2,Dine-in,,86.0
7822,2026-05-27,Dinner,20,20:27,6,Dine-in,,267.5
7823,2026-05-27,Dinner,20,20:11,2,Dine-in,,138.0
7824,2026-05-27,Dinner,19,19:16,2,Dine-in,,113.5
7825,2026-05-27,Dinner,18,18:19,2,Dine-in,,166.0
7826,2026-05-27,Dinner,19,19:45,2,Dine-in,,136.5
7827,2026-05-27,Dinner,19,19:40,2,Dine-in,,95.5
7828,2026-05-27,Dinner,18,18:42,2,Dine-in,,44.5
7829,2026-05-27,Dinner,18,18:32,4,Dine-in,,200.5
7830,2026-05-27,Dinner,18,18:11,5,Dine-in,,114.0
7831,2026-05-27,Dinner,18,18:17,6,Dine-in,,270.5
7832,2026-05-27,Dinner,17,17:44,4,Dine-in,,322.5
7833,2026-05-27,Lunch,13,13:33,5,Dine-in,,192.5
7834,2026-05-27,Lunch,12,12:47,4,Dine-in,,224.0
7835,2026-05-27,Lunch,13,13:30,4,Dine-in,,168.5
7836,2026-05-27,Lunch,13,13:31,2,Dine-in,,40.0
7837,2026-05-27,Lunch,14,14:04,4,Dine-in,,122.5
7838,2026-05-27,Lunch,12,12:41,2,Dine-in,,53.0
7839,2026-05-27,Lunch,13,13:04,1,Dine-in,,37.0
7840,2026-05-28,Dinner,20,20:47,2,Dine-in,,146.0
7841,2026-05-28,Dinner,20,20:04,3,Takeaway,,198.0
7842,2026-05-28,Dinner,21,21:20,5,Takeaway,,233.0
7843,2026-05-28,Dinner,21,21:11,2,Dine-in,,171.0
7844,2026-05-28,Dinner,18,18:26,5,Takeaway,,274.5
7845,2026-05-28,Dinner,20,20:27,1,Takeaway,,62.5
7846,2026-05-28,Dinner,18,18:14,2,Takeaway,,99.5
7847,2026-05-28,Dinner,17,17:30,4,Dine-in,,202.0
7848,2026-05-28,Dinner,19,19:52,2,Takeaway,,38.0
7849,2026-05-28,Dinner,18,18:37,2,Dine-in,,80.0
7850,2026-05-28,Dinner,20,20:18,2,Dine-in,,86.5
7851,2026-05-28,Dinner,19,19:56,3,Dine-in,,158.5
7852,2026-05-28,Dinner,18,18:36,5,Dine-in,,179.5
7853,2026-05-28,Dinner,20,20:44,2,Dine-in,,79.5
7854,2026-05-28,Dinner,18,18:57,1,Dine-in,,14.0
7855,2026-05-28,Dinner,20,20:33,2,Dine-in,,121.5
7856,2026-05-28,Dinner,20,20:18,2,Dine-in,,104.0
7857,2026-05-28,Dinner,17,17:50,4,Dine-in,,173.0
7858,2026-05-28,Dinner,17,17:40,1,Dine-in,,22.5
7859,2026-05-28,Dinner,18,18:52,2,Takeaway,,240.5
7860,2026-05-28,Dinner,18,18:17,2,Dine-in,,114.0
7861,2026-05-28,Lunch,14,14:05,4,Dine-in,,146.0
7862,2026-05-28,Lunch,13,13:51,5,Takeaway,,243.0
7863,2026-05-28,Lunch,12,12:25,2,Dine-in,,114.5
7864,2026-05-28,Lunch,12,12:44,2,Dine-in,,129.5
7865,2026-05-28,Lunch,12,12:33,2,Takeaway,,81.5
7866,2026-05-28,Lunch,12,12:39,5,Dine-in,,285.0
7867,2026-05-28,Lunch,14,14:41,2,Takeaway,,64.0
7868,2026-05-28,Lunch,13,13:41,2,Takeaway,,23.5
7869,2026-05-29,Dinner,20,20:15,1,Takeaway,,19.0
7870,2026-05-29,Dinner,17,17:33,4,Dine-in,,116.5
7871,2026-05-29,Dinner,21,21:38,2,Dine-in,,50.5
7872,2026-05-29,Dinner,17,17:57,5,Dine-in,,142.0
7873,2026-05-29,Dinner,20,20:15,2,Dine-in,,72.0
7874,2026-05-29,Dinner,20,20:48,2,Dine-in,,99.5
7875,2026-05-29,Dinner,17,17:45,2,Dine-in,,45.0
7876,2026-05-29,Dinner,18,18:36,2,Takeaway,,56.5
7877,2026-05-29,Dinner,20,20:20,2,Dine-in,,18.0
7878,2026-05-29,Dinner,21,21:38,2,Dine-in,,46.5
7879,2026-05-29,Dinner,17,17:43,6,Dine-in,,181.0
7880,2026-05-29,Dinner,19,19:47,2,Dine-in,,84.5
7881,2026-05-29,Dinner,20,20:34,4,Dine-in,,153.0
7882,2026-05-29,Dinner,19,19:38,5,Dine-in,,193.0
7883,2026-05-29,Dinner,19,19:41,4,Dine-in,,139.5
7884,2026-05-29,Dinner,20,20:32,1,Dine-in,,19.0
7885,2026-05-29,Dinner,17,17:32,2,Dine-in,,130.5
7886,2026-05-29,Dinner,19,19:58,5,Dine-in,,148.0
7887,2026-05-29,Dinner,17,17:36,4,Dine-in,,184.0
7888,2026-05-29,Dinner,20,20:26,4,Dine-in,,194.5
7889,2026-05-29,Dinner,19,19:57,4,Dine-in,,147.0
7890,2026-05-29,Dinner,19,19:40,3,Dine-in,,120.5
7891,2026-05-29,Dinner,18,18:59,4,Dine-in,,124.0
7892,2026-05-29,Late,22,22:00,5,Dine-in,,197.5
7893,2026-05-29,Late,22,22:50,2,Dine-in,,126.5
7894,2026-05-29,Late,22,22:27,1,Dine-in,,15.0
7895,2026-05-29,Lunch,12,12:18,4,Dine-in,,194.5
7896,2026-05-29,Lunch,14,14:36,2,Dine-in,,96.5
7897,2026-05-29,Lunch,14,14:25,2,Takeaway,,84.0
7898,2026-05-29,Lunch,13,13:42,2,Dine-in,,109.0
7899,2026-05-29,Lunch,13,13:06,2,Takeaway,,133.0
7900,2026-05-29,Lunch,13,13:32,3,Dine-in,,194.0
7901,2026-05-29,Lunch,14,14:11,2,Dine-in,,109.5
7902,2026-05-29,Lunch,14,14:25,5,Dine-in,,175.5
7903,2026-05-29,Lunch,13,13:14,2,Dine-in,,178.0
7904,2026-05-29,Lunch,13,13:02,2,Dine-in,,130.0
7905,2026-05-29,Lunch,12,12:15,2,Dine-in,,63.0
7906,2026-05-29,Lunch,14,14:40,1,Dine-in,,50.5
7907,2026-05-30,Dinner,20,20:59,3,Dine-in,,116.5
7908,2026-05-30,Dinner,17,17:37,2,Dine-in,,122.5
7909,2026-05-30,Dinner,18,18:52,4,Dine-in,,139.0
7910,2026-05-30,Dinner,19,19:37,2,Dine-in,,69.5
7911,2026-05-30,Dinner,17,17:31,4,Dine-in,,171.5
7912,2026-05-30,Dinner,20,20:42,2,Dine-in,,57.0
7913,2026-05-30,Dinner,18,18:10,2,Dine-in,,131.5
7914,2026-05-30,Dinner,21,21:34,6,Takeaway,,281.0
7915,2026-05-30,Dinner,17,17:56,6,Dine-in,,207.0
7916,2026-05-30,Dinner,21,21:31,4,Dine-in,,137.0
7917,2026-05-30,Dinner,21,21:32,3,Dine-in,,141.0
7918,2026-05-30,Dinner,21,21:17,2,Dine-in,,98.0
7919,2026-05-30,Dinner,20,20:09,2,Dine-in,,87.5
7920,2026-05-30,Dinner,21,21:08,3,Dine-in,,80.5
7921,2026-05-30,Dinner,21,21:02,2,Dine-in,,182.5
7922,2026-05-30,Dinner,18,18:19,4,Dine-in,,113.0
7923,2026-05-30,Dinner,21,21:20,2,Dine-in,,93.5
7924,2026-05-30,Dinner,18,18:24,1,Dine-in,,80.0
7925,2026-05-30,Dinner,19,19:39,2,Takeaway,,107.5
7926,2026-05-30,Dinner,20,20:16,3,Dine-in,,78.0
7927,2026-05-30,Dinner,21,21:15,2,Dine-in,,9.0
7928,2026-05-30,Dinner,18,18:01,4,Dine-in,,179.5
7929,2026-05-30,Dinner,18,18:00,2,Dine-in,,81.0
7930,2026-05-30,Dinner,20,20:06,5,Dine-in,,280.5
7931,2026-05-30,Dinner,21,21:25,2,Dine-in,,44.5
7932,2026-05-30,Dinner,20,20:55,2,Takeaway,,93.5
7933,2026-05-30,Dinner,21,21:10,1,Dine-in,,59.0
7934,2026-05-30,Dinner,19,19:26,2,Dine-in,,87.0
7935,2026-05-30,Dinner,20,20:31,2,Dine-in,,97.0
7936,2026-05-30,Dinner,20,20:38,2,Dine-in,,71.0
7937,2026-05-30,Dinner,21,21:30,1,Dine-in,,101.0
7938,2026-05-30,Dinner,20,20:39,2,Dine-in,,101.5
7939,2026-05-30,Dinner,21,21:38,2,Dine-in,,75.0
7940,2026-05-30,Dinner,20,20:50,1,Dine-in,,9.0
7941,2026-05-30,Late,22,22:49,5,Dine-in,,133.0
7942,2026-05-30,Late,22,22:29,2,Dine-in,,182.5
7943,2026-05-30,Late,22,22:38,3,Dine-in,,171.0
7944,2026-05-30,Lunch,14,14:12,2,Takeaway,,66.5
7945,2026-05-30,Lunch,12,12:21,2,Takeaway,,183.5
7946,2026-05-30,Lunch,14,14:42,2,Takeaway,,93.0
7947,2026-05-30,Lunch,14,14:02,2,Dine-in,,146.5
7948,2026-05-30,Lunch,12,12:37,5,Dine-in,,244.0
7949,2026-05-30,Lunch,12,12:59,4,Dine-in,,115.0
7950,2026-05-30,Lunch,12,12:36,2,Dine-in,,55.5
7951,2026-05-30,Lunch,14,14:28,2,Dine-in,,44.0
7952,2026-05-30,Lunch,12,12:25,2,Dine-in,,128.5
7953,2026-05-30,Lunch,12,12:47,4,Dine-in,,189.5
7954,2026-05-30,Lunch,13,13:14,2,Dine-in,,65.0
7955,2026-05-30,Lunch,12,12:51,2,Dine-in,,65.0
7956,2026-05-30,Lunch,14,14:28,2,Takeaway,,129.5
7957,2026-05-30,Lunch,14,14:36,4,Dine-in,,162.5
7958,2026-05-30,Lunch,13,13:10,4,Dine-in,,124.0
7959,2026-05-31,Dinner,20,20:19,2,Dine-in,,37.5
7960,2026-05-31,Dinner,18,18:11,4,Dine-in,,150.0
7961,2026-05-31,Dinner,21,21:13,2,Dine-in,,58.5
7962,2026-05-31,Dinner,19,19:51,4,Dine-in,,239.0
7963,2026-05-31,Dinner,20,20:20,4,Dine-in,,241.5
7964,2026-05-31,Dinner,17,17:52,2,Dine-in,,145.5
7965,2026-05-31,Dinner,20,20:26,2,Dine-in,,72.5
7966,2026-05-31,Dinner,19,19:32,2,Dine-in,,3.5
7967,2026-05-31,Dinner,21,21:14,5,Dine-in,,250.5
7968,2026-05-31,Dinner,19,19:28,2,Dine-in,,72.0
7969,2026-05-31,Dinner,21,21:33,3,Dine-in,,141.0
7970,2026-05-31,Dinner,18,18:15,2,Dine-in,,83.0
7971,2026-05-31,Dinner,18,18:36,2,Dine-in,,32.5
7972,2026-05-31,Dinner,19,19:11,4,Dine-in,,320.5
7973,2026-05-31,Dinner,21,21:09,2,Dine-in,,113.5
7974,2026-05-31,Dinner,18,18:01,2,Dine-in,,69.0
7975,2026-05-31,Dinner,19,19:57,2,Dine-in,,66.0
7976,2026-05-31,Dinner,18,18:26,1,Dine-in,,55.0
7977,2026-05-31,Dinner,19,19:21,1,Dine-in,,10.5
7978,2026-05-31,Dinner,19,19:24,1,Dine-in,,43.0
7979,2026-05-31,Lunch,13,13:02,2,Dine-in,,103.5
7980,2026-05-31,Lunch,14,14:31,2,Dine-in,,122.0
7981,2026-05-31,Lunch,13,13:12,3,Dine-in,,112.0
7982,2026-05-31,Lunch,12,12:57,2,Dine-in,,69.5
7983,2026-05-31,Lunch,12,12:22,3,Takeaway,,130.0
7984,2026-05-31,Lunch,13,13:05,5,Dine-in,,233.0
7985,2026-05-31,Lunch,12,12:27,2,Dine-in,,109.0
7986,2026-05-31,Lunch,14,14:14,2,Dine-in,,119.0
7987,2026-05-31,Lunch,12,12:14,5,Dine-in,,180.0
7988,2026-05-31,Lunch,13,13:31,2,Dine-in,,71.0
7989,2026-05-31,Lunch,12,12:05,1,Dine-in,,43.5
7990,2026-05-31,Lunch,14,14:42,2,Dine-in,,107.5
7991,2026-06-02,Dinner,18,18:33,6,Dine-in,,240.0
7992,2026-06-02,Dinner,20,20:10,2,Dine-in,,99.0
7993,2026-06-02,Dinner,20,20:19,2,Dine-in,,129.5
7994,2026-06-02,Dinner,17,17:31,2,Dine-in,,90.0
7995,2026-06-02,Dinner,18,18:00,2,Dine-in,,56.5
7996,2026-06-02,Dinner,19,19:58,2,Dine-in,,88.0
7997,2026-06-02,Dinner,19,19:57,3,Dine-in,,106.5
7998,2026-06-02,Dinner,21,21:32,1,Dine-in,,75.5
7999,2026-06-02,Dinner,18,18:54,2,Dine-in,,26.0
8000,2026-06-02,Dinner,21,21:43,6,Dine-in,,197.0
8001,2026-06-02,Dinner,20,20:59,1,Dine-in,,18.0
8002,2026-06-02,Dinner,20,20:29,2,Dine-in,,159.5
8003,2026-06-02,Dinner,19,19:16,1,Dine-in,,88.5
8004,2026-06-02,Dinner,20,20:12,2,Dine-in,,140.0
8005,2026-06-02,Dinner,19,19:12,1,Dine-in,,11.5
8006,2026-06-02,Dinner,21,21:34,2,Dine-in,,88.5
8007,2026-06-02,Dinner,18,18:42,4,Dine-in,,136.0
8008,2026-06-02,Dinner,17,17:51,2,Takeaway,,44.0
8009,2026-06-02,Dinner,18,18:33,1,Dine-in,,17.5
8010,2026-06-02,Lunch,12,12:00,2,Dine-in,,92.5
8011,2026-06-02,Lunch,13,13:02,4,Dine-in,,108.0
8012,2026-06-02,Lunch,14,14:04,1,Dine-in,,7.5
8013,2026-06-02,Lunch,14,14:11,5,Takeaway,,214.5
8014,2026-06-02,Lunch,12,12:11,3,Dine-in,,130.5
8015,2026-06-02,Lunch,12,12:18,3,Dine-in,,128.0
8016,2026-06-03,Dinner,20,20:15,1,Takeaway,,83.5
8017,2026-06-03,Dinner,18,18:35,2,Dine-in,,98.5
8018,2026-06-03,Dinner,19,19:00,6,Dine-in,,272.5
8019,2026-06-03,Dinner,19,19:40,2,Dine-in,,101.0
8020,2026-06-03,Dinner,20,20:56,2,Dine-in,,63.0
8021,2026-06-03,Dinner,19,19:11,2,Dine-in,,33.5
8022,2026-06-03,Dinner,20,20:39,3,Dine-in,,114.0
8023,2026-06-03,Dinner,19,19:23,3,Dine-in,,102.0
8024,2026-06-03,Dinner,17,17:52,3,Dine-in,,100.5
8025,2026-06-03,Dinner,21,21:19,2,Dine-in,,100.0
8026,2026-06-03,Dinner,18,18:50,4,Takeaway,,181.0
8027,2026-06-03,Dinner,21,21:08,3,Takeaway,,114.5
8028,2026-06-03,Dinner,21,21:35,2,Takeaway,,191.5
8029,2026-06-03,Dinner,19,19:49,2,Dine-in,,56.5
8030,2026-06-03,Dinner,20,20:16,3,Dine-in,,176.5
8031,2026-06-03,Dinner,19,19:45,2,Dine-in,,90.0
8032,2026-06-03,Dinner,21,21:29,2,Dine-in,,104.0
8033,2026-06-03,Dinner,19,19:56,2,Dine-in,,69.5
8034,2026-06-03,Dinner,20,20:56,2,Dine-in,,147.5
8035,2026-06-03,Dinner,19,19:38,3,Dine-in,,86.5
8036,2026-06-03,Dinner,18,18:24,3,Dine-in,,173.5
8037,2026-06-03,Lunch,12,12:00,2,Dine-in,,69.5
8038,2026-06-03,Lunch,13,13:14,1,Dine-in,,34.0
8039,2026-06-03,Lunch,13,13:07,2,Dine-in,,77.0
8040,2026-06-03,Lunch,13,13:43,2,Dine-in,,72.5
8041,2026-06-03,Lunch,13,13:52,5,Dine-in,,300.5
8042,2026-06-03,Lunch,12,12:45,1,Dine-in,,71.0
8043,2026-06-03,Lunch,12,12:37,4,Takeaway,,148.0
8044,2026-06-03,Lunch,13,13:37,4,Dine-in,,193.0
8045,2026-06-04,Dinner,20,20:53,1,Dine-in,,70.0
8046,2026-06-04,Dinner,20,20:24,3,Dine-in,,129.0
8047,2026-06-04,Dinner,19,19:59,2,Dine-in,,65.0
8048,2026-06-04,Dinner,18,18:30,2,Dine-in,,43.0
8049,2026-06-04,Dinner,21,21:38,4,Dine-in,,121.0
8050,2026-06-04,Dinner,19,19:55,3,Dine-in,,87.5
